RED_IZO;pocet studentu;skolni rok;pocet pc;pocet notebooku;wifi;pocet uceben
600122051;98;2024/25;14;31;1;10
600038041;81;2024/25;0;0;1;4
600138500;327;2024/25;16;119;1;19
600054098;91;2024/25;0;2;1;4
600134636;71;2024/25;8;29;1;5
600053881;28;2024/25;0;1;1;2
691006946;20;2024/25;0;0;0;1
600044033;34;2024/25;0;0;1;2
600049299;60;2024/25;10;16;1;5
600121755;51;2024/25;6;22;1;4
600091660;54;2024/25;0;5;1;2
600054047;71;2024/25;0;10;1;3
650022386;293;2024/25;40;22;1;27
600009670;193;2024/25;58;24;1;24
691005796;26;2024/25;1;1;1;1
600146421;639;2024/25;60;85;1;35
600054161;37;2024/25;0;0;1;4
600064506;203;2024/25;0;0;1;11
600051731;42;2024/25;0;4;1;2
600096009;216;2024/25;0;0;1;9
600014495;605;2024/25;95;19;1;40
600095746;23;2024/25;5;8;1;1
600043843;25;2024/25;0;0;1;1
600051757;38;2024/25;0;2;1;2
600059995;141;2024/25;0;5;1;6
600104745;400;2024/25;25;116;1;28
600020321;332;2024/25;148;5;1;23
600131491;82;2024/25;0;14;1;4
600108376;356;2024/25;71;35;1;25
600044726;26;2024/25;1;10;1;1
600051765;270;2024/25;0;11;1;11
600008886;345;2024/25;135;10;1;25
600005976;504;2024/25;108;40;1;31
600001121;160;2024/25;23;17;1;14
600025519;148;2024/25;13;53;1;30
600042081;410;2024/25;22;84;1;29
600045137;24;2024/25;0;0;0;2
691003190;71;2024/25;0;0;1;3
600170403;407;2024/25;104;40;1;23
600035476;147;2024/25;0;0;1;7
600073891;535;2024/25;54;117;1;38
600073866;198;2024/25;48;84;1;27
600064557;373;2024/25;44;23;1;27
616500718;26;2024/25;0;2;1;1
600077918;93;2024/25;2;10;1;6
600043835;43;2024/25;0;5;1;2
600081435;492;2024/25;28;82;1;28
600130649;104;2024/25;31;17;1;8
600062783;161;2024/25;0;0;1;7
600081451;441;2024/25;26;80;1;34
666000409;1092;2024/25;52;92;1;62
600140644;632;2024/25;25;40;1;29
600000818;56;2024/25;0;0;1;2
600108465;675;2024/25;48;90;1;40
650050860;30;2024/25;1;35;1;3
600051480;104;2024/25;0;0;1;5
600133702;90;2024/25;10;42;1;7
600013383;169;2024/25;0;34;1;8
600047717;219;2024/25;25;32;1;14
600047733;124;2024/25;39;29;1;8
600170438;812;2024/25;245;24;1;43
600082679;63;2024/25;0;2;1;3
666000361;586;2024/25;2;95;1;31
600116883;55;2024/25;0;10;1;6
600090264;35;2024/25;14;20;1;3
600102491;212;2024/25;25;39;1;18
600039986;131;2024/25;0;0;1;6
600073394;66;2024/25;0;3;1;3
600098508;56;2024/25;0;0;1;3
600123308;17;2024/25;0;3;1;1
650059905;207;2024/25;25;40;1;14
650063872;68;2024/25;9;20;1;6
600043860;16;2024/25;0;0;1;1
600064549;443;2024/25;23;58;1;25
600138178;506;2024/25;33;119;1;27
600140121;1004;2024/25;20;90;1;46
600140270;524;2024/25;22;80;1;29
600084892;486;2024/25;76;69;1;38
691003149;24;2024/25;0;10;1;1
600096815;85;2024/25;0;0;1;4
691017662;0;2024/25;0;0;1;5
600070786;111;2024/25;0;0;1;6
674000251;130;2024/25;0;0;1;6
600137937;488;2024/25;34;143;1;44
600081591;25;2024/25;1;0;1;1
600133648;266;2024/25;15;14;1;26
600127788;36;2024/25;6;12;1;4
668000937;24;2024/25;0;3;1;1
600040267;146;2024/25;0;4;1;7
600107698;74;2024/25;0;0;1;3
600126544;45;2024/25;0;11;1;2
600095363;73;2024/25;0;0;1;3
600107141;66;2024/25;0;3;1;3
600119301;65;2024/25;0;2;1;3
663000301;249;2024/25;0;5;1;10
691015431;23;2024/25;0;3;1;1
600119343;85;2024/25;0;0;1;4
668001038;102;2024/25;1;17;1;5
600124312;167;2024/25;0;57;1;11
600081630;41;2024/25;1;14;1;3
600039901;621;2024/25;40;89;1;46
600039676;163;2024/25;0;0;1;8
600124363;241;2024/25;28;35;1;14
666000166;287;2024/25;0;39;1;15
600119351;30;2024/25;0;2;1;2
600039951;112;2024/25;0;21;1;5
600022943;135;2024/25;12;65;1;14
600073700;48;2024/25;0;3;1;3
600106845;80;2024/25;0;0;1;3
600081656;34;2024/25;0;3;1;2
600077985;81;2024/25;0;0;1;4
691012385;141;2024/25;15;34;1;12
650060466;77;2024/25;16;13;1;5
600008096;300;2024/25;112;40;1;17
600081168;41;2024/25;0;0;1;2
650062272;53;2024/25;8;7;1;3
600017214;151;2024/25;20;85;1;13
600119289;39;2024/25;0;0;1;2
600146391;390;2024/25;56;118;1;24
600146723;316;2024/25;16;61;1;19
600124118;103;2024/25;12;12;1;8
691006563;19;2024/25;0;2;1;1
600098672;47;2024/25;0;4;1;2
600111580;119;2024/25;0;7;1;6
600036677;106;2024/25;4;4;1;4
691017387;15;2024/25;0;0;1;1
600005216;2679;2024/25;83;48;1;38
600008291;354;2024/25;72;82;1;21
600106373;25;2024/25;0;7;1;1
600081133;130;2024/25;0;6;1;7
600008100;305;2024/25;15;115;1;18
691015228;40;2024/25;0;8;1;4
600065286;119;2024/25;0;0;1;5
691008604;42;2024/25;0;0;1;2
610400614;17;2024/25;10;0;1;3
600037509;707;2024/25;74;50;1;32
600107159;64;2024/25;1;0;1;3
600096971;48;2024/25;0;6;1;3
600069192;126;2024/25;3;11;1;6
600084370;94;2024/25;0;11;1;4
600084388;106;2024/25;0;9;1;5
600084531;38;2024/25;1;3;1;2
600035948;176;2024/25;1;0;1;8
616800461;480;2024/25;48;69;1;37
600084566;40;2024/25;0;0;1;2
600051510;158;2024/25;0;10;1;8
600084582;542;2024/25;15;54;1;32
600084604;220;2024/25;33;37;1;16
600084655;542;2024/25;81;53;1;48
600113523;91;2024/25;0;6;1;4
600084680;240;2024/25;14;125;1;15
600132731;24;2024/25;0;0;1;1
600050718;126;2024/25;0;27;1;7
600115330;24;2024/25;0;1;1;1
600084736;180;2024/25;33;103;1;12
600133664;643;2024/25;60;174;1;42
600092119;687;2024/25;45;140;1;36
600036596;83;2024/25;0;0;1;3
600084850;227;2024/25;25;154;1;15
600047580;175;2024/25;19;27;1;9
691002045;22;2024/25;0;1;1;1
600119190;23;2024/25;0;0;1;1
600133486;87;2024/25;0;0;1;4
600132889;102;2024/25;0;3;1;5
691010331;86;2024/25;0;18;1;6
600044343;451;2024/25;8;30;1;25
600064743;191;2024/25;18;18;1;10
600000630;70;2024/25;1;11;0;3
600069931;264;2024/25;0;0;0;13
600095312;96;2024/25;2;3;1;4
600170853;482;2024/25;68;52;1;20
600120198;71;2024/25;0;10;1;5
600049001;111;2024/25;11;12;1;6
600048616;24;2024/25;0;0;1;1
691007276;96;2024/25;0;20;1;11
610501003;37;2024/25;4;18;1;7
600146871;364;2024/25;0;130;1;20
600049281;300;2024/25;20;33;1;16
600084841;330;2024/25;24;40;1;17
600036359;112;2024/25;0;0;1;4
600008908;525;2024/25;87;55;1;29
600084183;71;2024/25;1;3;1;4
600084213;23;2024/25;1;0;1;2
600113612;105;2024/25;0;8;1;6
600084329;67;2024/25;0;3;1;4
600084256;45;2024/25;0;2;1;2
600132684;24;2024/25;0;2;1;1
600065260;16;2024/25;0;0;1;2
691014094;15;2024/25;1;2;1;3
650012372;338;2024/25;26;49;1;25
600105946;62;2024/25;12;16;1;4
600117308;884;2024/25;38;58;1;41
600117219;897;2024/25;75;60;1;36
600116549;212;2024/25;4;14;1;10
600106276;337;2024/25;18;84;1;22
600123880;65;2024/25;1;12;1;6
600116417;1279;2024/25;40;59;1;57
600060381;61;2024/25;33;8;1;16
600069095;191;2024/25;2;12;1;10
600026914;82;2024/25;0;6;1;6
600081401;228;2024/25;0;102;1;12
600009611;515;2024/25;36;35;1;32
650014693;64;2024/25;10;11;1;4
600090035;26;2024/25;0;1;1;2
664100244;23;2024/25;0;0;1;1
600005992;647;2024/25;48;37;1;38
600006166;456;2024/25;78;77;1;35
600006174;728;2024/25;269;177;1;55
600042111;424;2024/25;41;103;1;32
600020126;310;2024/25;28;7;1;11
691010668;54;2024/25;4;25;1;3
600121313;115;2024/25;4;10;1;5
600046893;98;2024/25;4;0;1;4
600113078;35;2024/25;0;2;1;2
600047491;67;2024/25;6;44;1;7
600113787;76;2024/25;0;1;1;3
600013669;159;2024/25;1;25;1;10
600013731;308;2024/25;35;65;1;13
600171515;181;2024/25;9;107;1;20
650036620;49;2024/25;0;14;1;3
691009546;15;2024/25;0;8;0;1
600107710;50;2024/25;0;0;0;2
668000660;61;2024/25;4;6;1;3
668000457;63;2024/25;0;3;1;4
600110745;65;2024/25;0;25;1;4
600071090;159;2024/25;0;16;1;7
668001003;126;2024/25;0;16;1;6
600106896;60;2024/25;0;0;1;3
600074242;25;2024/25;0;0;1;2
691004072;45;2024/25;0;6;1;2
600069397;165;2024/25;2;49;1;8
600041522;118;2024/25;0;7;1;7
600103862;61;2024/25;0;5;1;4
668000821;68;2024/25;3;3;1;3
600008711;240;2024/25;40;0;1;16
650063431;158;2024/25;25;36;1;15
610150120;117;2024/25;27;39;1;20
600008801;633;2024/25;158;36;1;40
600068820;213;2024/25;20;15;1;17
600008827;83;2024/25;21;1;0;5
600076474;234;2024/25;24;75;1;10
600144941;233;2024/25;0;67;1;25
600009548;591;2024/25;83;89;1;29
691002134;73;2024/25;0;4;1;3
691012083;20;2024/25;0;0;0;1
600049159;214;2024/25;24;56;1;16
691013594;90;2024/25;0;10;1;4
600019896;859;2024/25;36;71;1;26
691012717;16;2024/25;0;1;0;1
600020312;454;2024/25;105;46;1;25
600126439;34;2024/25;0;0;1;2
600075354;70;2024/25;0;3;1;3
600127699;108;2024/25;20;10;1;9
600111971;99;2024/25;0;1;1;4
600092062;46;2024/25;2;8;1;2
600121208;18;2024/25;0;0;1;1
600044441;547;2024/25;9;170;1;32
600122000;146;2024/25;12;12;1;9
600111237;114;2024/25;0;17;1;8
600112837;98;2024/25;0;7;1;4
600148564;15;2024/25;0;0;1;2
600129560;23;2024/25;0;8;1;1
691016721;0;2024/25;0;1;1;3
600126781;69;2024/25;0;2;1;3
668000392;58;2024/25;2;7;1;3
600088430;145;2024/25;0;6;1;6
691014311;277;2024/25;16;102;1;15
668000406;43;2024/25;2;3;1;2
600022706;89;2024/25;10;24;1;11
668000422;77;2024/25;0;5;1;4
650047605;152;2024/25;0;47;1;10
600095843;24;2024/25;0;1;1;1
600101452;21;2024/25;0;0;1;1
600082776;41;2024/25;6;21;1;4
668000414;102;2024/25;2;5;1;5
600017494;532;2024/25;90;60;1;24
668000449;88;2024/25;0;18;1;4
600044815;22;2024/25;0;0;1;1
600051439;140;2024/25;0;6;1;6
600144585;114;2024/25;0;4;1;5
600008231;550;2024/25;55;28;1;29
600008592;847;2024/25;120;25;1;37
650046587;40;2024/25;8;8;1;4
600045234;37;2024/25;0;0;1;3
600118690;48;2024/25;0;7;1;3
691003327;25;2024/25;0;0;1;1
680000011;743;2024/25;125;0;1;50
600130550;69;2024/25;0;48;1;5
600099334;362;2024/25;30;55;1;20
600123928;141;2024/25;0;2;1;8
600146481;366;2024/25;17;41;1;20
600103676;23;2024/25;0;3;1;1
691002371;34;2024/25;6;16;1;3
691008582;24;2024/25;0;1;1;1
668001054;140;2024/25;0;6;1;6
600096441;45;2024/25;16;0;1;4
650075609;65;2024/25;8;45;1;6
650014235;40;2024/25;4;8;1;4
691014183;100;2024/25;0;0;1;4
600086569;46;2024/25;0;14;1;4
600051404;112;2024/25;0;20;1;5
600101266;18;2024/25;0;2;1;1
600052664;38;2024/25;0;0;1;2
600106110;38;2024/25;4;12;1;4
600082326;85;2024/25;1;0;1;4
668000333;18;2024/25;0;1;1;1
600043878;44;2024/25;0;11;1;2
600104273;338;2024/25;31;28;1;22
600082725;108;2024/25;1;11;1;6
600082342;166;2024/25;7;5;1;7
600104206;407;2024/25;71;70;1;35
600103889;65;2024/25;0;8;1;3
650042816;34;2024/25;0;7;1;4
600044840;50;2024/25;0;2;1;2
600066223;78;2024/25;0;3;1;3
600044858;74;2024/25;0;1;1;3
600079163;140;2024/25;0;0;1;8
600103943;39;2024/25;0;1;1;2
600045013;41;2024/25;1;2;1;2
600079121;77;2024/25;0;6;0;4
600075664;168;2024/25;0;19;1;8
600045170;196;2024/25;0;0;1;8
600075273;75;2024/25;0;1;1;4
600075630;54;2024/25;0;6;1;3
666000093;77;2024/25;0;3;1;9
600013430;346;2024/25;25;14;1;86
600085881;45;2024/25;0;1;1;2
600118070;44;2024/25;1;1;1;2
600088057;40;2024/25;0;2;1;2
600086968;40;2024/25;12;6;1;3
600045021;50;2024/25;0;0;1;2
600069206;111;2024/25;2;4;1;5
691003815;36;2024/25;0;2;1;3
600100731;31;2024/25;2;9;1;2
600103633;82;2024/25;0;10;1;4
600070743;39;2024/25;0;2;1;2
600139719;52;2024/25;0;0;1;3
600051871;50;2024/25;0;2;1;2
600075303;35;2024/25;0;11;1;3
600146278;126;2024/25;0;3;1;6
600075974;20;2024/25;0;0;0;1
650051394;50;2024/25;9;14;1;5
600124096;79;2024/25;0;26;1;7
600121917;83;2024/25;3;34;1;6
650029135;47;2024/25;6;36;1;5
600009424;667;2024/25;60;106;1;31
691006261;258;2024/25;24;90;1;22
600075478;22;2024/25;0;0;1;1
600009955;259;2024/25;47;0;1;22
600075486;15;2024/25;0;5;1;1
600037991;98;2024/25;0;13;1;4
600009980;362;2024/25;122;46;1;22
600107256;24;2024/25;0;3;1;2
600124339;196;2024/25;17;50;1;10
600110991;142;2024/25;29;15;1;11
600070379;150;2024/25;12;30;1;8
691003718;277;2024/25;20;72;1;21
600149498;208;2024/25;0;12;1;11
600171850;1227;2024/25;105;122;1;43
600121437;15;2024/25;0;0;0;1
600138305;93;2024/25;18;10;1;6
600067874;19;2024/25;0;1;1;2
600127800;71;2024/25;7;40;1;6
691015783;93;2024/25;0;0;1;4
600095983;23;2024/25;0;10;1;1
600138011;92;2024/25;10;45;1;6
600066151;119;2024/25;1;1;1;6
600066096;14;2024/25;0;0;1;1
600066169;100;2024/25;2;5;1;5
600026302;56;2024/25;0;6;1;6
600044076;895;2024/25;57;193;1;38
600066291;453;2024/25;72;80;1;35
691001731;305;2024/25;2;87;1;16
600035646;341;2024/25;29;75;1;24
600044092;254;2024/25;28;118;1;21
600149951;86;2024/25;21;26;1;9
600149986;72;2024/25;9;13;1;5
600103625;22;2024/25;1;0;1;1
691007080;184;2024/25;27;0;0;9
600048802;182;2024/25;8;0;1;8
600013278;736;2024/25;171;115;1;37
600018342;204;2024/25;97;35;1;20
600121623;137;2024/25;0;20;1;6
600049116;395;2024/25;24;29;1;24
691016798;27;2024/25;0;5;1;2
600078566;252;2024/25;0;54;1;16
600066029;65;2024/25;0;0;1;3
600131092;51;2024/25;2;6;1;3
600080901;93;2024/25;0;10;1;4
600091775;34;2024/25;0;9;1;2
600069796;690;2024/25;69;70;1;39
650034180;84;2024/25;12;14;1;6
600122298;328;2024/25;50;63;1;33
600091911;25;2024/25;0;10;1;1
600042197;47;2024/25;0;0;0;2
600092038;40;2024/25;0;11;1;2
600118088;81;2024/25;0;3;1;3
600042049;187;2024/25;25;36;1;11
650047958;91;2024/25;7;21;1;7
600092178;59;2024/25;7;9;1;3
600069737;488;2024/25;43;136;1;22
600080811;83;2024/25;2;0;1;4
600024938;239;2024/25;21;17;1;19
600115267;84;2024/25;0;0;1;4
600104290;39;2024/25;0;25;1;4
600086062;22;2024/25;0;1;1;1
600062899;17;2024/25;0;1;1;1
600016552;329;2024/25;86;5;1;26
600008941;605;2024/25;137;54;1;32
600049167;399;2024/25;28;32;1;22
691013845;24;2024/25;0;0;0;1
600072479;36;2024/25;0;0;1;2
600065766;114;2024/25;6;0;0;6
600119459;209;2024/25;0;41;1;9
600013197;578;2024/25;133;145;1;24
600072673;44;2024/25;1;2;1;2
600072495;39;2024/25;0;9;1;2
672102129;22;2024/25;0;0;1;1
600060098;20;2024/25;0;9;1;1
600059910;18;2024/25;1;9;0;1
600060055;18;2024/25;0;6;1;1
600069770;442;2024/25;67;40;1;30
691000964;55;2024/25;0;5;1;4
600013235;528;2024/25;34;10;1;30
600050611;36;2024/25;2;2;1;2
600071324;249;2024/25;32;75;1;14
600130509;46;2024/25;0;12;1;3
600041492;80;2024/25;5;20;1;4
600170675;1346;2024/25;230;86;1;81
600053113;497;2024/25;50;36;1;25
600048799;255;2024/25;0;26;1;12
600082296;76;2024/25;0;6;1;3
600142922;388;2024/25;40;47;1;22
600121844;68;2024/25;3;18;1;5
600095801;22;2024/25;0;0;1;1
600115755;55;2024/25;7;3;1;5
600115259;76;2024/25;3;9;1;4
600103251;31;2024/25;0;8;1;2
600082377;18;2024/25;0;0;1;1
600070832;33;2024/25;2;0;1;2
600140628;372;2024/25;25;82;1;28
600116034;407;2024/25;50;60;1;30
600140245;714;2024/25;45;31;1;39
600057208;161;2024/25;0;4;1;7
600146545;69;2024/25;10;24;1;6
600135870;590;2024/25;37;109;1;51
600123341;22;2024/25;0;1;1;2
600082512;80;2024/25;0;10;1;4
691005931;24;2024/25;0;0;1;1
600082580;140;2024/25;0;2;1;6
600117243;345;2024/25;35;135;1;23
600114066;184;2024/25;16;41;1;11
691017859;14;2024/25;0;0;0;1
600005861;399;2024/25;40;16;1;17
691015881;78;2024/25;2;3;1;4
600144241;70;2024/25;0;5;1;3
600041638;120;2024/25;0;15;1;5
691008361;25;2024/25;0;15;1;1
600106209;324;2024/25;26;60;1;19
600053288;273;2024/25;0;68;1;19
600023559;79;2024/25;7;19;1;9
600083632;117;2024/25;0;20;1;6
691013799;646;2024/25;30;55;1;33
600026558;112;2024/25;23;121;1;32
600058824;87;2024/25;0;10;1;4
600078515;352;2024/25;40;24;1;32
600011321;667;2024/25;119;58;1;42
600124444;727;2024/25;32;129;1;40
600057224;208;2024/25;0;8;1;12
691013306;20;2024/25;0;0;0;1
650014332;56;2024/25;0;32;1;3
600112888;94;2024/25;0;2;1;4
600069061;64;2024/25;0;4;1;3
600103579;23;2024/25;1;1;1;1
691004919;34;2024/25;0;2;1;2
600070603;733;2024/25;30;104;1;43
600102386;275;2024/25;34;23;1;14
600011453;654;2024/25;104;47;1;40
600088901;566;2024/25;52;31;1;36
600081176;21;2024/25;0;10;1;1
600023494;70;2024/25;19;70;1;10
600117332;575;2024/25;50;60;1;33
600069915;20;2024/25;2;0;1;1
650014596;50;2024/25;6;13;1;5
650014138;154;2024/25;18;24;1;15
600112179;75;2024/25;7;12;1;7
691008477;12;2024/25;0;1;1;2
600053016;42;2024/25;0;1;1;2
674000099;127;2024/25;4;8;1;5
600053105;618;2024/25;27;125;1;42
600145077;595;2024/25;15;90;1;40
600050441;112;2024/25;0;7;1;5
600145841;26;2024/25;1;0;1;1
600086828;15;2024/25;0;2;1;1
600041735;85;2024/25;1;5;1;4
691006717;15;2024/25;0;2;1;1
610150502;227;2024/25;23;75;1;39
650061101;84;2024/25;12;0;1;7
674105699;105;2024/25;0;10;1;4
600000222;70;2024/25;0;7;1;7
600144496;95;2024/25;0;5;1;5
600058778;35;2024/25;0;1;1;4
650048725;30;2024/25;10;6;1;3
600046796;41;2024/25;0;0;1;2
600046907;138;2024/25;0;0;1;7
600047075;49;2024/25;0;2;1;3
650049179;78;2024/25;6;9;1;5
600047237;90;2024/25;0;0;1;4
600047300;135;2024/25;1;6;1;6
600020746;85;2024/25;39;30;1;20
600047369;432;2024/25;17;110;1;22
600047393;259;2024/25;46;40;1;20
600047377;97;2024/25;9;46;1;5
610150553;53;2024/25;3;0;1;3
600130231;53;2024/25;0;25;1;8
650033299;473;2024/25;0;129;1;25
600058832;44;2024/25;1;1;1;2
600021009;152;2024/25;25;93;1;29
600069869;120;2024/25;0;0;1;5
600047601;176;2024/25;46;37;1;12
600047695;308;2024/25;49;71;1;21
691004471;30;2024/25;0;8;1;2
691005141;34;2024/25;0;0;1;4
600036146;237;2024/25;42;71;1;23
650055756;76;2024/25;16;4;1;5
600041336;214;2024/25;20;6;1;11
651037026;339;2024/25;25;50;1;22
691005095;31;2024/25;1;27;1;4
691001499;100;2024/25;0;0;1;16
650030583;102;2024/25;1;64;1;7
600145263;435;2024/25;52;100;1;27
600036936;104;2024/25;0;0;1;6
600006450;197;2024/25;95;15;1;14
600084574;43;2024/25;0;2;1;4
600142639;90;2024/25;24;49;1;6
600036499;169;2024/25;0;17;1;8
600039684;94;2024/25;2;4;1;4
691011583;104;2024/25;0;0;1;4
600038149;104;2024/25;0;4;1;4
600039439;555;2024/25;24;70;1;27
691016992;15;2024/25;0;0;0;1
691011354;122;2024/25;0;11;1;7
691006512;78;2024/25;0;43;1;6
600170071;338;2024/25;116;17;1;25
600170039;605;2024/25;350;30;1;38
600040615;399;2024/25;55;40;1;25
600079295;60;2024/25;1;7;1;3
600079601;63;2024/25;0;0;1;3
600080030;83;2024/25;11;14;1;10
600080013;544;2024/25;34;104;1;27
600124169;75;2024/25;12;34;1;8
600133800;114;2024/25;0;30;1;8
600079562;164;2024/25;0;33;1;10
600023958;78;2024/25;6;45;1;9
600004694;592;2024/25;31;53;1;32
600006514;545;2024/25;253;92;1;38
600020835;103;2024/25;15;16;1;13
600044297;676;2024/25;45;180;1;34
600020789;106;2024/25;26;39;1;26
600035247;572;2024/25;24;87;1;37
600038173;731;2024/25;69;108;1;47
600038653;89;2024/25;1;0;1;4
600038793;70;2024/25;0;14;1;4
600037444;334;2024/25;32;62;1;26
600106951;50;2024/25;0;15;1;2
600013511;165;2024/25;5;5;1;4
691016208;30;2024/25;0;0;0;2
691014990;70;2024/25;0;20;1;4
691011524;27;2024/25;0;0;1;3
691006237;12;2024/25;0;1;1;2
691010994;23;2024/25;0;0;0;2
600126170;36;2024/25;0;11;1;2
600126897;61;2024/25;2;10;1;3
668000945;18;2024/25;0;5;1;1
600007154;61;2024/25;13;4;1;6
600127672;450;2024/25;42;42;1;27
600127117;121;2024/25;0;16;1;6
600127648;331;2024/25;36;68;1;21
600170977;313;2024/25;80;12;1;22
600127281;50;2024/25;8;7;1;6
600013171;251;2024/25;47;40;1;22
600123138;81;2024/25;0;0;1;5
600017982;366;2024/25;162;82;1;16
650044061;24;2024/25;0;10;1;1
600135888;305;2024/25;51;43;1;33
600170381;196;2024/25;54;14;1;15
600109852;123;2024/25;1;14;1;6
691010234;25;2024/25;0;1;0;1
600013952;54;2024/25;20;0;1;6
600009785;421;2024/25;37;78;1;25
691012563;37;2024/25;0;0;1;2
600079112;92;2024/25;0;0;1;4
600079147;45;2024/25;0;0;1;2
600079996;400;2024/25;30;75;1;26
600121283;126;2024/25;3;17;1;6
650014855;252;2024/25;18;24;1;18
600171833;393;2024/25;130;27;1;35
600008002;450;2024/25;75;118;1;22
600008088;1215;2024/25;85;78;1;67
600081117;37;2024/25;0;2;1;2
600123910;38;2024/25;0;0;0;2
600012816;375;2024/25;64;40;1;31
600020231;176;2024/25;40;10;1;14
600063020;274;2024/25;82;50;1;25
600090159;127;2024/25;0;18;1;7
600024873;32;2024/25;3;1;1;4
691013446;158;2024/25;1;40;1;19
600001431;547;2024/25;41;30;1;35
600080269;1162;2024/25;96;204;1;59
600024865;29;2024/25;8;6;1;5
600060896;109;2024/25;0;8;1;6
691005419;56;2024/25;0;5;1;3
600061019;19;2024/25;0;0;0;1
600013812;133;2024/25;20;0;1;18
663000327;236;2024/25;6;0;1;11
691008400;15;2024/25;0;3;1;1
600121968;42;2024/25;6;13;1;3
600127575;193;2024/25;18;30;1;13
600051960;148;2024/25;0;10;1;7
600115976;270;2024/25;54;30;1;17
600115453;81;2024/25;0;0;1;4
600114813;25;2024/25;0;0;1;2
600070476;234;2024/25;20;75;1;14
600044980;41;2024/25;0;0;1;2
691015139;139;2024/25;0;0;1;7
600052338;146;2024/25;0;28;1;8
650064003;37;2024/25;6;16;1;3
691005958;147;2024/25;0;48;1;14
600083110;18;2024/25;0;1;1;1
691013497;18;2024/25;0;0;1;1
600056589;156;2024/25;0;10;1;9
691014175;38;2024/25;0;3;1;2
600052044;84;2024/25;0;20;1;6
691012091;22;2024/25;0;0;0;1
600083047;41;2024/25;8;20;1;4
691012792;21;2024/25;1;0;1;1
600006433;499;2024/25;91;40;1;25
691018391;30;2024/25;0;11;1;2
600079732;467;2024/25;50;30;1;26
600113370;70;2024/25;0;6;1;1
663000173;180;2024/25;0;4;1;8
600108317;722;2024/25;30;105;1;38
600111822;50;2024/25;0;2;1;2
691013012;77;2024/25;16;18;1;8
600108074;535;2024/25;23;87;1;36
600111008;250;2024/25;56;34;1;18
691010412;39;2024/25;0;0;1;2
600122191;178;2024/25;26;45;1;24
600122018;100;2024/25;15;42;1;9
600125238;86;2024/25;0;4;1;4
600121534;23;2024/25;1;0;1;1
600125726;95;2024/25;0;40;1;6
600120902;73;2024/25;0;6;0;3
600107108;109;2024/25;0;5;1;5
691008515;26;2024/25;0;0;1;1
691008281;94;2024/25;0;15;1;4
600130312;433;2024/25;79;10;1;33
650071999;48;2024/25;3;11;1;11
600125599;60;2024/25;0;26;1;5
600115658;251;2024/25;45;15;1;26
600116077;253;2024/25;30;115;1;16
600106527;44;2024/25;0;2;1;2
600115739;88;2024/25;10;16;1;8
600056643;269;2024/25;0;10;1;12
600114988;175;2024/25;0;4;1;8
600131106;82;2024/25;0;0;1;5
600121160;83;2024/25;1;0;1;4
600013600;182;2024/25;17;0;0;8
650043448;174;2024/25;20;45;1;17
600127508;214;2024/25;14;60;1;15
691018081;9;2024/25;3;1;1;7
600069451;121;2024/25;2;4;1;6
600050378;23;2024/25;0;1;1;1
650014499;179;2024/25;20;15;1;14
600082598;74;2024/25;0;10;1;3
600093450;36;2024/25;0;3;1;2
650038649;87;2024/25;13;23;1;11
691002088;164;2024/25;0;7;1;6
600052711;89;2024/25;3;3;1;5
600123464;22;2024/25;0;0;0;1
600052915;108;2024/25;0;10;1;5
691014795;36;2024/25;0;8;1;4
600170527;910;2024/25;233;19;1;80
600011984;457;2024/25;117;37;1;45
600111377;66;2024/25;3;3;1;3
600111610;49;2024/25;0;10;1;2
600012484;324;2024/25;18;16;1;11
600112144;103;2024/25;16;17;1;8
691004781;20;2024/25;1;0;1;1
600011089;179;2024/25;25;20;1;11
600044327;274;2024/25;0;84;1;14
600040925;141;2024/25;0;20;1;7
600040887;69;2024/25;0;0;1;3
691018103;12;2024/25;0;0;0;1
650031881;374;2024/25;24;25;1;19
691004366;40;2024/25;0;6;1;2
600121046;65;2024/25;0;4;1;3
691012946;16;2024/25;0;0;0;1
600065278;20;2024/25;0;21;0;1
600069362;105;2024/25;0;18;1;5
662000641;24;2024/25;0;1;1;1
662103351;257;2024/25;0;0;1;11
600051927;93;2024/25;0;0;1;4
600005941;571;2024/25;174;12;1;36
650023595;58;2024/25;1;17;1;4
600121801;59;2024/25;18;42;1;8
600016455;335;2024/25;69;31;1;27
600107604;158;2024/25;1;7;1;7
600090574;217;2024/25;28;40;1;18
600038157;71;2024/25;0;20;1;3
600083926;210;2024/25;24;12;1;15
600038297;758;2024/25;44;40;1;33
600127249;53;2024/25;1;55;1;5
600013677;396;2024/25;36;4;1;17
600140156;456;2024/25;0;70;1;23
691001286;102;2024/25;0;2;1;5
600009963;255;2024/25;0;45;1;9
600063054;215;2024/25;1;74;1;23
600072509;62;2024/25;0;4;1;3
691001308;89;2024/25;0;10;1;4
651000904;788;2024/25;0;182;1;41
600021238;45;2024/25;1;62;1;6
600021246;220;2024/25;34;107;1;28
650024231;85;2024/25;3;10;1;5
600101002;104;2024/25;0;5;1;4
600035662;573;2024/25;21;109;1;29
